aspect term	category	polarity	text
;professor	 teacher	 positive	If profanity bothers you don't taker her because she does curse, but she's an amazing professor and passionate about criminology.
;person;professor	 teacher teacher	 positive negative	Randy is an awesome person but no the best professor.
;null	 teacher	 positive	he is pretty funny sometimes.
;assignments	 exam	 neutral	She has unannounced writing assignments over your book, if you want to good on these you need to read, but its still not mandatory.
;teacher	 teacher	 positive	He is an awesome teacher and very helpful IF you ask for it.
;pseudohipster	 teacher	 negative	Pompous pseudohipster who blathers on and on about how cool he is.
;tests;cheat sheets	 exam exam	 positive positive	All his tests has cheat sheets.
;professor	 teacher	 positive	I love him so much, such an awesome professor.
;null	 presentation	 negative	He just gets up to the board and writes down random stuff doesn't really go over it very well.
;professors	 teacher	 negative	One of the worst professors I've come across.
;null	 teacher	 positive	Definitely recommend taking, he is a great guy. 
;lectures;homework	 presentation exam	 negative negative	The homework is all online, but his lectures are almost 2 weeks behind the homework due dates.
;material	 course	 positive	Lectures are interesting but the material can be challenging.
;lectures	 presentation	 neutral	His lectures can be a bit boring, but he can be funny at times.
;participate	 communication	 neutral	His lessons are long and super-detailed, but very interesting if you do your part to focus and participate.
;class;examples;exams	 regularity exam exam	 negative negative negative	if you do not go to class you will fail.Prof molumby loves to use specific examples from lecture for his exams.
;exam;powerpoints;lectures	 exam exam exam	 neutral neutral neutral	I was not sure what to study for the first exam, but after taking it, it is best to study his powerpoints and pay attention during lectures.
;lectures;people	 presentation presentation	 negative negative	Lectures are boring and people always talk over him.
;lectures	 grading	 neutral	I read everything I could and attended all but 3 lectures, I ended up with a 'B' it was the toughest 'B' I ever earned.
;tests	 exam	 positive	Tests are easy (she gives you the answers).
;helpful	 counseling	 positive	She was really helpful and looked out for the class.
;uic freshman	 teacher	 positive	I would recommend him to every incoming UIC freshman.
;null	 teacher	 negative	I don't get calculus and he isn't helping much!
;class	 class	 neutral	Don't get me wrong this class isn't easy but if you're going to take it, get this Randall.
;ta	 grading	 negative	AND THE TA GRADES HARSH.
;explains	 presentation	 positive	He is always fun to listen to and he explains everything so well.
;null	 exam	 positive	YOU HAVE TO DO JOURNALS FOR THIS CLASS BUT NOTHING A 5TH GRADER CAN'T DO.
;slides;test questions;e-mails;curve	 presentation exam counseling grading	 negative negative negative negative	His lectures are 100+ slides, skips about half of them, rambles on, test questions are very hard/tricky, doesn't reply to e-mails, and no curve.
;class	 class	 positive	I loved that class!
;lectures	 presentation	 positive	He is funny, his lectures are pretty interesting.
;null	 teacher	 positive	Relatable and funny, tells how it is not what society says.
;helps;test;reading quizzes	 counseling exam exam	 positive positive positive	Mr. Everett also helps students if they as for it and his test as well as reading quizzes are simple if you study.
;class	 presentation	 negative	He is not good at teaching a 100 level class.
;i-clicker points	 grading	 positive	Make sure you go for those I-Clicker points.
;teacher;cultural anthropology	 teacher teacher	 positive positive	he was my favorite teacher freshman year, i am def taking cultural anthropology with him next year
;class	 class	 negative	Don't take this online class if you're looking for a class that doesn't have ridiculous deadlines.
;teaches	 presentation	 neutral	He teaches the history of math than the math itself.
;research paper	 exam	 positive	Thanks to her, I know how to correctly write a research paper.
;essays	 exam	 neutral	There are four main essays in which he is a stickler for grammar but as long as you follow directions you'll be fine.
;null	 grading	 negative	I    spoke everyday AND helped her correctly teach about the Iowa Caucuses and she didn't give me an A.
;null	 teacher	 positive	This guy was freakin amazing.
;lectures	 presentation	 positive	Great lectures.
;exams	 exam	 negative	Useful diagrams provided during exams, but won't help that much unless you know what you are doing.
;exams	 exam	 positive	All exams include diagrams so you don't need to memorize.
;professor	 teacher	 positive	Professor Everett is the best online professor I have taken!
;teachers	 teacher	 positive	Professor Sacher is the funniest and one of the best teachers I have had so far at MSU.
;class	 teacher	 positive	Very fun, relaxed class but we learned at the same time.
;final	 exam	 negative	His final was nothing like he said it would be.
;null	 knowledge	 positive	he knows what he is talking about.
;students	 counseling	 positive	Did I mention he cares about his students!
;null	 teacher	 positive	Great Guy
;challenging	 teacher	 neutral	This class is challenging and you have to make sure you do all the work otherwise you will not pass.
;concepts;jokes	 presentation presentation	 positive positive	He explains the concepts in class thoroughly and tells jokes at the same time too!
;paper, presentation, 2 exams (15%)	 presentation	 positive	Unlimited paper, presentation, 2 exams (15%) & journals.
;null	 presentation	 negative	He gets off on tricking his students...WE GET IT MOLUMBY, YOU'RE THE SMARTEST GUY IN THE ROOM, SO ENOUGH WITH THE GAMES AND JUST TEACH US!
;null	 teacher	 positive	"While his unwillingness to give away answers for any clicker questions and his sometimes vague responses of ""yeah, maybe"" could be frustrating, his methods will grow on you and i very highly recommend him."
;teach	 presentation	 negative	He likes to teach the concepts and what's behind them rather than teaching you step-by-step processes, making it a little more difficult.
