aspect term	category	polarity	text
;null	restaurant	 positive	I come here enjoy very much with husband.
;null	misc	 positive	Remind me of home.
;survice	service	 positive	Great survice
;null	food	 positive	MMMMMMMMMmmmmmm so delicious
;egyptian restaurant	ambiance	 positive	A beautifully designed dreamy Egyptian restaurant that gets sceney at night.
;baba ganoush;belly dancers	food ambiance	 positive positive	Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.
;hookah	ambiance	 positive	Oh, and there's hookah.
;raymond	service	 positive	Raymond the bartender rocks!
;pacifico	misc	 positive	Pacifico is a great place to casually hang out.
;drinks;raymond	beverages service	 positive positive	The drinks are great, especially when made by Raymond.
;omlette for brunch	food	 positive	The omlette for brunch is great...
;spinach	food	 positive	the spinach is fresh, definately not frozen...
;quacamole;wings with chimmichuri	food food	 positive positive	quacamole at pacifico is yummy, as are the wings with chimmichuri.
;chicken in the salads	food	 negative	A weakness is the chicken in the salads.
;null	food	 negative	It's just average, just shredded, no seasoning on it.
;portobello and asparagus mole	food	 negative	Also, I personally wasn't a fan of the portobello and asparagus mole.
;food;food;people	food price service	 neutral positive positive	Overall, decent food at a good price, with friendly people.
;indian restaurant	restaurant	 positive	Best Indian Restaurant in the City
;decor;food	ambiance food	 negative positive	Decor needs to be upgraded but the food is amazing!
;gyros	food	 positive	This small Astoria souvlaki spot makes what many consider the best gyros in New York.
;food;gyro meat;sausages;ingredients	food food food food	 positive positive positive positive	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.
;greek and cypriot dishes;gyro	food food	 positive positive	All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.
;restaurant	restaurant	 positive	Best restaurant in Brooklyn
;null	restaurant	 positive	The best!
;food;service;place	food service restaurant	 positive positive positive	Great food, amazing service, this place is a class act.
;veal	food	 positive	The veal was incredible last night.
;null	food	 positive	Fresh, mind blowing flavors.
;place	restaurant	 positive	This place is a must visit!
;null;null	food food	 positive positive	Delicious, creative and fun.
;null	misc	 positive	Got a date? Go here!
;null	misc	 positive	Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.
;null	ambiance	 positive	It is so romantic.
;null	ambiance	 positive	Its dark, and cozy.. there is always jazz music playing when we go.
;booths	ambiance	 positive	Most of the booths allow you to sit next to eachother without looking like 'that' couple.
;food	food	 positive	The food is all shared so we get to order together and eat together.
;dishes;dish	food food	 positive negative	I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).
;null	misc	 positive	Once you try it for a special occasion beware.. you can't stop!
;null	misc	 positive	You'll be ther for every anniversary, birthday, valentines day...
;null	misc	 positive	For a Fabulous Wedding!
;water's edge	misc	 positive	My daughter's wedding reception at Water's Edge received the highest compliments from our guests.
;atmosphere;rooms;views;food	ambiance ambiance location food	 positive positive positive positive	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
;service	service	 positive	Service was wonderful;
;null	service	 positive	everyone was cheerfully cooperative and helpful.
;paul	service	 positive	Paul, the maitre d', was totally professional and always on top of things.
;water's edge	restaurant	 positive	Thank you everyone at Water's Edge.
;null	restaurant	 negative	would NOT go back.
;service;bathroom	service ambiance	 negative negative	Service ok but unfriendly,filthy bathroom.
;view;food;null	location food price	 neutral negative negative	The high prices you're going to pay is for the view not for the food.
;bar drinks	beverages	 negative	The bar drinks were Eh, ok to say the least.
;stuff tilapia	food	 negative	The stuff tilapia was horrid...tasted like cardboard.
;dessert	food	 negative	We thought the dessert would be better, Wrong!
;null;null	restaurant price	 negative negative	$170 down the toilet...
;mens bathroom	ambiance	 negative	oh speaking of bathroom , the mens bathroom was disgusting.
;null	ambiance	 negative	The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left.
;null	restaurant	 positive	Good Experience
;wine list;staff	beverages service	 positive negative	The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.
;bread;appetizer of olives	food food	 negative negative	"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing."
;main course	food	 positive	However, our main course was wonderful.
;fish;filet	food food	 positive positive	I had fish and my husband had the filet - both of which exceeded our expectations.
;pear torte;staff	food service	 positive negative	The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.
;waitress	service	 negative	When we inquired about ports - the waitress listed off several but did not know taste variations or cost.
;null;location;location	service price misc	 negative neutral neutral	Not what I would expect for the price and prestige of this location.
;restaurant;restaurant;staff	restaurant ambiance service	 positive positive negative	All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.
;seating	ambiance	 positive	short and sweet – seating is great:it's romantic,cozy and private.
;boths	ambiance	 positive	The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.
;service;service button;waiter	service service service	 positive positive negative	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.
;food	food	 neutral	The food was ok and fair nothing to go crazy.
;looks;meals	ambiance food	 positive negative	Over all the looks of the place exceeds the actual meals.
;restaurant;restaurant;food	price ambiance food	 negative neutral negative	So what you really end up paying for is the restaurant not the food.
;null;null	restaurant restaurant	 negative positive	Will prob. not return but it is a great dinning experience to try atleast once.
;null	restaurant	 positive	Impressed...
;food;service	food service	 positive positive	Subtle food and service
