aspect term	category	polarity	text
;teacher;test questios	 teacher exam	 positive negative	Cool teacher, test questios are overly confusing, but you learn what you need to know.
;owls;questions;tests	 exam exam exam	 negative negative negative	Do all the OWLS, get at least 7 out of 14 questions right on each of the tests, and you'll get a C. If you do worse you will fail.
;exams;class	 exam attendance	 positive positive	His exams are super easy if you attend class and pay attention :)
;math;tests;multiple choice	 exam exam exam	 neutral neutral neutral	The math isnt that hard, but the tests are fairly meticulous, but multiple choice!
;journals;therapist	 counseling counseling	 positive positive	Through the journals she requires every week, you feel like you have a personal therapist to talk to.
;assignments	 exam	 positive	She is very helpful with assignments and understands that her class is not the most important one we are taking for the semester.
;jokes	 presentation	 negative	The only thing worse than his lessons were his jokes.
;anecdotes	 presentation	 positive	To all the people complaining about his use of anecdotes: Come on, it's a 101 class.
;null;	 teacher	 positive	AMAZING!
;tests;null	 exam grading	 negative positive	Her tests are somewhat difficult, but overall fair.
;null	 counseling	 positive	Very nice person, will help you whenever you go to him.
;noteset	 presentation	 positive	He also has his own condensed noteset for the textbook, for free.
;null	 teacher	 negative	he is the WORST WORST.
;questions	 exam	 neutral	He honestly just uses the same questions over and over.
;help	 counseling	 positive	He's very clear about what he wants and is more than willing to help you if you are having trouble with anything.
;previous exams;tests	 exam exam	 negative negative	"Only way to ""study"" is memorize the answers to the previous exams and hope they actually show up on tests"
;professor	 teacher	 positive	I absolutely love this professor!
;prof	 teacher	 positive	She is the coolest and funniest prof. at MSU whoohoo, she is so awesome.....
;lectures	 presentation	 negative	He always keeps the class on their toes with his lectures.
;lectures	 presentation	 negative	Tried to pay attention to his lectures and I have yet to learn a single thing from this dude.
;math	 course	 neutral	If you're a math major or are extremely good in math, youll be fine.
;class	 teacher	 negative	This class sucks.
;null;lecture	 teacher presentation	 positive positive	Molumby is charismatic and easy to follow in lecture.
;class	 teacher	 negative	Avoid this class if possible, if required for a major I'd say take it honors with Adena.
;null	 teacher	 negative	I have never hated a class so much.
;cs106a	 teacher	 positive	attending CS106A online: Mehran Rocks!
;teaching style	 presentation	 negative	Completely checked out and his teaching style shows.
;null	 presentation	 negative	Very unclear and hard to follow, the class was a total waste of time.
;class	 teacher	 negative	This class is by far the WORST class Ive ever taken at UMASS.
;lectures	 presentation	 positive	And makes it entertaining during lectures.
;null;null	 grading teacher	 positive negative	Easy A he seems like he is very passionate but presses his atheistic views on the class wanted or not, that's bad
;grade	 grading	 neutral	Grade is majorly your test avg.
;class	 course	 neutral	The class was hard, but I did learn a lot.
;teacher;cultural anthropology	 teacher teacher	 positive positive	he was my favorite teacher freshman year, i am def taking cultural anthropology with him next year
;class	 teacher	 negative	Avoid his class!!
;labs	 relevance	 negative	Some of the labs are equal to a joke.
;assignments;exams	 exam exam	 neutral neutral	There are lots of assignments and the exams are tricky so you have to work for that A.
;exams;take-home	 exam exam	 positive positive	The exams are take-home and are pretty easy.
;null;material	 exam presentation	 negative neutral	Material not that hard, but the way it was tested, pretty tough indeed.
;lectures	 presentation	 negative	Never got anything out of his lectures.
;null	 presentation	 negative	rambles and goes off topic.
;reading	 exam	 neutral	Reading will help.
;class	 course	 positive	One of the easiest class I've taken.
;lectures;owls;test	 exam exam exam	 negative negative negative	The lectures, OWLs, won't prepare you for the test.
;null	 teacher	 positive	Nice guy.
;teacher	 teacher	 positive	GREAT TEACHER, SHE IS TRULY A SWEETHEART.
;tests	 exam	 negative	Tests are impossible and ask ridiculous trivial nonsensical questions.
;tutor	 teacher	 positive	He is the best tutor!
;exam questions	 exam	 negative	His exam questions are EXTREMELY tricky, you really need to know your stuff to do well.
;information	 course	 negative	you'll drive yourself crazy and be overwhelmed with information.
;students	 counseling	 positive	She really cares about her students and would help them anyway she can!
;papers	 counseling	 positive	She was very helpful in writing papers and was nice overall.
;null	 teacher	 positive	He's a great guy.
;tests;quizzes	 counseling counseling	 negative negative	He's not that helpful when it comes to tests and quizzes.
;null;exams	 teacher exam	 positive negative	Was the most fun I've had in a Bios class at UIC, but his exams kicked my @$$
;discussions;assignments	 communication exam	 positive positive	Class consists of discussions every week, easy assignments, workload manageable.
;problems;test	 exam exam	 positive positive	All problems done in class are on the test.
;readings	 exam	 positive	as long as you keep up with your readings you will do well!
;lectures;slides;tests	 presentation presentation exam	 positive positive negative	His lectures are so prepared with slides that are available online, although his tests are a bit difficult.
;tests;material	 exam exam	 negative neutral	Tests are slightly confusing and require you actually know the material, not just memorize old answers.
;minor details;lecture slides;book	 exam exam exam	 negative negative negative	They cover minor details from the lecture slides &  book.
;teacher	 teacher	 neutral	I don't know, she might be a good teacher, but I guess I'm not good in philosophy.
